TIRF Data File: Project 1464; Run 32
ET	V	N	SA	IA	RL	RE	P	FX	FY	FZ	MX	MZ	NFX	NFY	RST	TSTI	TSTC	TSTO	AMBTMP	SR	SL
sec	kph	rpm	deg	deg	cm	cm	kPa	N	N	N	N-m	N-m	none	none	deg C	deg C	deg C	deg C	deg C	none	SAE
415.320	40.09	382.87	-2.943	2.013	21.044	27.746	79.38	-2127.38	619.88	-1131.23	11.87	26.79	1.88	-0.55	32.39	77.62	89.60	92.35	27.44	-0.242	-0.212
415.340	40.11	382.79	-2.948	2.013	21.046	27.764	79.33	-2084.88	613.48	-1114.11	15.03	25.20	1.87	-0.55	32.40	77.67	89.70	92.44	27.43	-0.242	-0.213
415.360	40.13	382.48	-2.943	2.013	21.044	27.803	79.28	-2035.70	601.71	-1103.93	17.33	29.68	1.84	-0.55	32.41	77.70	89.76	92.52	27.45	-0.243	-0.214
415.380	40.17	381.93	-2.940	2.016	21.041	27.869	79.28	-2011.57	591.93	-1101.12	15.59	35.23	1.83	-0.54	32.38	77.78	89.80	92.60	27.43	-0.245	-0.216
415.400	40.18	381.34	-2.947	2.012	21.046	27.921	79.28	-2015.46	585.29	-1092.61	8.62	38.56	1.84	-0.54	32.39	77.91	89.82	92.65	27.44	-0.246	-0.217
415.420	40.21	380.80	-2.929	2.016	21.054	27.978	79.38	-2025.69	592.15	-1096.83	4.76	36.16	1.85	-0.54	32.40	78.07	89.88	92.72	27.45	-0.247	-0.219
415.440	40.24	380.56	-2.944	2.013	21.054	28.014	79.33	-2047.04	599.00	-1118.08	5.34	30.63	1.83	-0.54	32.38	78.27	89.90	92.77	27.44	-0.248	-0.220
415.460	40.25	380.48	-2.943	2.015	21.055	28.027	79.28	-2068.02	599.72	-1142.23	10.38	27.21	1.81	-0.53	32.36	78.43	90.02	92.89	27.46	-0.249	-0.220
415.480	40.25	380.56	-2.947	2.015	21.057	28.024	79.23	-2069.27	597.37	-1131.22	12.55	24.44	1.83	-0.53	32.36	78.56	90.07	92.99	27.44	-0.249	-0.217
415.500	40.23	380.80	-2.946	2.015	21.057	27.994	79.28	-2057.45	600.46	-1111.35	17.79	23.04	1.85	-0.54	32.36	78.66	90.13	93.09	27.46	-0.248	-0.216
415.520	40.22	380.99	-2.943	2.015	21.059	27.970	79.28	-2033.01	598.43	-1106.00	22.25	27.44	1.84	-0.54	32.36	78.74	90.16	93.14	27.44	-0.247	-0.215
415.540	40.20	381.03	-2.947	2.015	21.057	27.957	79.23	-2005.27	584.21	-1096.25	14.93	34.91	1.83	-0.53	32.37	78.80	90.19	93.22	27.45	-0.247	-0.215
415.560	40.20	381.11	-2.943	2.013	21.056	27.951	79.23	-1990.63	583.17	-1087.51	7.45	37.61	1.83	-0.54	32.37	78.89	90.24	93.28	27.44	-0.247	-0.215
415.580	40.20	381.26	-2.941	2.016	21.058	27.940	79.28	-2009.68	596.37	-1094.52	4.81	33.88	1.84	-0.54	32.37	78.87	90.25	93.34	27.45	-0.246	-0.214
415.600	40.19	381.50	-2.940	2.009	21.058	27.913	79.28	-2060.24	603.86	-1118.21	5.64	29.56	1.84	-0.54	32.38	78.90	90.29	93.37	27.48	-0.246	-0.214
415.620	40.16	382.05	-2.946	2.016	21.049	27.854	79.28	-2101.41	606.14	-1133.41	9.12	25.73	1.85	-0.53	32.40	78.84	90.33	93.48	27.43	-0.244	-0.212
415.640	40.13	382.67	-2.944	2.016	21.051	27.789	79.08	-2084.70	608.36	-1128.99	15.12	23.25	1.85	-0.54	32.39	78.72	90.39	93.56	27.44	-0.242	-0.210
415.660	40.11	383.26	-2.944	2.013	21.050	27.730	79.13	-2029.56	606.68	-1106.43	15.72	24.98	1.83	-0.55	32.41	78.60	90.44	93.59	27.42	-0.241	-0.208
415.680	40.10	383.65	-2.946	2.013	21.052	27.692	79.08	-1988.86	601.08	-1097.66	15.50	30.33	1.81	-0.55	32.40	78.47	90.50	93.64	27.43	-0.240	-0.207
415.700	40.09	383.57	-2.946	2.013	21.064	27.692	79.13	-1976.92	588.39	-1092.98	11.72	36.22	1.81	-0.54	32.41	78.40	90.50	93.67	27.43	-0.239	-0.207
415.720	40.08	383.41	-2.946	2.010	21.065	27.700	79.28	-1985.32	582.53	-1088.08	5.65	37.65	1.82	-0.54	32.40	78.34	90.58	93.71	27.44	-0.240	-0.208
415.740	40.09	383.45	-2.946	2.015	21.063	27.700	79.23	-2010.78	599.87	-1095.81	3.49	32.95	1.83	-0.55	32.39	78.37	90.56	93.78	27.43	-0.240	-0.208
415.760	40.07	383.53	-2.946	2.013	21.062	27.685	79.18	-2040.29	619.29	-1120.12	7.50	28.50	1.82	-0.55	32.43	78.41	90.63	93.85	27.43	-0.239	-0.207
415.780	40.08	383.84	-2.943	2.015	21.055	27.669	79.13	-2051.73	619.80	-1135.83	12.46	25.83	1.81	-0.55	32.42	78.50	90.70	93.96	27.64	-0.239	-0.207
415.800	40.11	384.27	-2.943	2.013	21.052	27.654	79.28	-2041.27	610.04	-1127.21	16.51	22.57	1.81	-0.54	32.41	78.56	90.78	94.02	27.41	-0.239	-0.206
415.820	40.11	384.74	-2.947	2.009	21.056	27.623	79.13	-2020.25	606.34	-1110.15	19.84	22.67	1.82	-0.55	32.40	78.60	90.80	94.10	27.43	-0.238	-0.205
415.840	40.11	385.05	-2.947	2.013	21.054	27.598	79.13	-1993.48	606.59	-1096.25	16.66	29.77	1.82	-0.55	32.41	78.63	90.83	94.15	27.41	-0.237	-0.205
415.860	40.12	385.29	-2.943	2.015	21.053	27.594	79.13	-1971.84	601.97	-1085.80	8.69	38.32	1.82	-0.55	32.39	78.65	90.86	94.18	27.43	-0.237	-0.204
415.880	40.16	385.56	-2.946	2.015	21.063	27.600	79.23	-1978.44	596.99	-1087.46	2.93	38.29	1.82	-0.55	32.39	78.68	90.89	94.23	27.40	-0.237	-0.205
415.900	40.16	386.11	-2.946	2.016	21.053	27.558	79.23	-2017.56	610.44	-1103.91	2.42	31.85	1.83	-0.55	32.38	78.72	90.91	94.26	27.41	-0.236	-0.203
415.920	40.16	386.81	-2.937	2.019	21.049	27.508	79.23	-2062.92	635.10	-1123.30	6.52	27.73	1.84	-0.57	32.39	78.69	90.91	94.27	27.41	-0.235	-0.202
415.940	40.15	387.82	-2.948	2.013	21.056	27.429	79.18	-2068.70	641.67	-1129.25	10.50	26.21	1.83	-0.57	32.37	78.56	90.94	94.26	27.39	-0.232	-0.200
415.960	40.14	388.92	-2.944	2.016	21.060	27.346	79.18	-2032.12	637.50	-1118.49	15.40	24.56	1.82	-0.57	32.38	78.43	90.98	94.30	27.33	-0.230	-0.197
415.980	40.12	389.97	-2.948	2.015	21.067	27.259	79.18	-1991.51	631.20	-1106.65	17.11	26.38	1.80	-0.57	32.38	78.29	91.01	94.30	27.40	-0.227	-0.195
416.000	40.11	390.71	-2.943	2.015	21.061	27.201	79.23	-1974.65	632.18	-1094.63	12.72	33.28	1.80	-0.58	32.38	78.31	91.01	94.33	27.42	-0.226	-0.193
416.020	40.10	391.22	-2.941	2.019	21.059	27.160	79.28	-1983.50	633.55	-1083.07	4.46	39.29	1.83	-0.58	32.34	78.50	90.98	94.32	27.40	-0.225	-0.192
416.040	40.09	392.00	-2.943	2.016	21.058	27.099	79.43	-2006.63	639.05	-1087.43	0.42	37.57	1.85	-0.59	32.36	78.72	91.01	94.30	27.71	-0.223	-0.190
416.060	40.10	392.74	-2.944	2.016	21.049	27.051	79.48	-2031.68	656.30	-1109.95	2.18	31.76	1.83	-0.59	32.39	78.96	91.00	94.35	27.40	-0.222	-0.189
416.080	40.07	393.64	-2.946	2.013	21.048	26.974	79.48	-2045.19	676.39	-1129.39	7.09	28.80	1.81	-0.60	32.40	79.11	91.00	94.32	27.39	-0.220	-0.186
416.100	40.05	394.66	-2.946	2.013	21.064	26.892	79.64	-2035.57	684.79	-1125.41	11.96	25.69	1.81	-0.61	32.39	79.21	91.00	94.29	27.41	-0.217	-0.184
416.120	40.05	395.59	-2.946	2.012	21.062	26.822	79.64	-2020.20	673.58	-1114.01	16.16	24.84	1.81	-0.60	32.38	79.22	91.01	94.27	27.39	-0.215	-0.182
416.140	40.02	396.37	-2.947	2.015	21.057	26.753	79.69	-2003.21	664.11	-1099.63	14.10	29.86	1.82	-0.60	32.39	79.33	91.01	94.23	27.57	-0.213	-0.179
416.160	40.01	397.00	-2.947	2.012	21.052	26.702	79.74	-1977.13	666.55	-1089.43	7.45	39.06	1.81	-0.61	32.38	79.31	91.01	94.19	27.38	-0.212	-0.178
416.180	40.01	397.66	-2.943	2.010	21.055	26.657	79.69	-1964.40	670.41	-1082.56	0.09	42.20	1.81	-0.62	32.41	79.36	90.97	94.18	27.33	-0.210	-0.177
416.200	40.01	398.33	-2.943	2.016	21.062	26.616	79.79	-1975.89	671.34	-1096.98	-3.16	38.19	1.80	-0.61	32.41	79.42	90.95	94.15	27.40	-0.209	-0.175
416.220	40.01	398.99	-2.941	2.010	21.065	26.569	79.84	-2015.67	681.08	-1122.84	-0.56	32.16	1.80	-0.61	32.39	79.46	90.97	94.15	27.40	-0.207	-0.174
416.240	40.02	399.93	-2.951	2.009	21.061	26.512	79.89	-2038.76	701.59	-1133.80	6.66	27.73	1.80	-0.62	32.41	79.42	90.97	94.15	27.41	-0.206	-0.172
416.260	40.03	401.06	-2.943	2.018	21.050	26.447	79.89	-2004.48	711.06	-1118.86	11.07	27.12	1.79	-0.64	32.40	79.33	91.01	94.13	27.39	-0.204	-0.170
416.280	40.05	402.11	-2.943	2.018	21.042	26.393	79.94	-1961.57	702.10	-1110.06	14.00	29.09	1.77	-0.63	32.41	79.20	91.01	94.10	27.40	-0.203	-0.168
416.300	40.07	402.89	-2.943	2.018	21.054	26.351	79.89	-1934.11	688.04	-1103.26	9.58	35.21	1.75	-0.62	32.41	79.09	91.05	94.10	27.38	-0.201	-0.167
416.320	40.08	403.60	-2.941	2.012	21.054	26.311	79.99	-1930.57	687.60	-1093.20	1.68	41.85	1.77	-0.63	32.41	78.96	90.97	94.13	27.40	-0.200	-0.166
416.340	40.11	404.34	-2.943	2.016	21.049	26.281	79.99	-1955.45	700.35	-1090.39	-4.86	39.98	1.79	-0.64	32.38	78.89	90.98	94.10	27.38	-0.199	-0.165
416.360	40.14	405.24	-2.944	2.015	21.051	26.245	80.09	-1987.32	717.58	-1113.46	-3.67	34.62	1.78	-0.64	32.38	78.81	90.91	94.13	27.39	-0.198	-0.164
416.380	40.15	406.41	-2.941	2.015	21.051	26.178	80.09	-2002.35	735.52	-1132.20	0.81	31.42	1.77	-0.65	32.37	78.75	90.91	94.12	27.39	-0.196	-0.161
416.400	40.16	407.66	-2.943	2.013	21.054	26.101	80.14	-1984.11	746.72	-1126.71	5.62	28.02	1.76	-0.66	32.35	78.72	90.88	94.09	27.39	-0.193	-0.159
416.420	40.18	408.99	-2.946	2.013	21.052	26.031	80.24	-1954.88	750.63	-1109.23	8.83	27.25	1.76	-0.68	32.36	78.72	90.91	94.09	27.40	-0.191	-0.157
416.440	40.17	409.96	-2.943	2.018	21.054	25.963	80.24	-1935.09	749.04	-1101.83	9.23	32.57	1.76	-0.68	32.38	78.68	90.88	94.05	27.38	-0.189	-0.155
416.460	40.17	410.90	-2.946	2.013	21.054	25.901	80.34	-1917.84	742.66	-1097.99	3.71	40.08	1.75	-0.68	32.37	78.71	90.86	94.07	27.40	-0.187	-0.152
416.480	40.16	411.64	-2.932	2.015	21.053	25.849	80.34	-1906.60	745.94	-1096.08	-3.58	42.10	1.74	-0.68	32.36	78.71	90.83	94.05	27.38	-0.186	-0.151
416.500	40.15	412.50	-2.944	2.013	21.064	25.788	80.40	-1919.62	762.95	-1110.74	-5.81	37.06	1.73	-0.69	32.38	78.83	90.83	94.01	27.40	-0.183	-0.149
416.520	40.13	413.36	-2.948	2.013	21.064	25.723	80.40	-1945.71	778.70	-1129.30	-3.37	32.30	1.72	-0.69	32.37	78.91	90.83	94.01	27.39	-0.181	-0.147
416.540	40.11	414.33	-2.944	2.019	21.063	25.650	80.45	-1953.14	791.98	-1131.34	2.60	28.62	1.73	-0.70	32.36	78.99	90.81	93.96	27.40	-0.179	-0.144
416.560	40.10	415.35	-2.946	2.016	21.056	25.579	80.40	-1929.54	795.34	-1116.81	7.53	26.47	1.73	-0.71	32.39	79.11	90.81	93.95	27.39	-0.177	-0.142
416.580	40.08	416.13	-2.941	2.015	21.057	25.519	80.50	-1891.44	794.42	-1102.49	7.22	32.22	1.72	-0.72	32.37	79.17	90.80	93.90	27.38	-0.175	-0.140
416.600	40.05	416.75	-2.948	2.013	21.060	25.466	80.55	-1863.08	792.97	-1099.21	3.43	40.12	1.69	-0.72	32.40	79.24	90.78	93.82	27.37	-0.173	-0.138
416.620	40.03	417.26	-2.943	2.015	21.069	25.417	80.60	-1855.42	783.72	-1097.26	-4.63	41.94	1.69	-0.71	32.40	79.27	90.74	93.78	27.39	-0.171	-0.136
416.640	40.02	417.93	-2.944	2.013	21.067	25.371	80.65	-1873.61	787.44	-1110.37	-8.05	38.52	1.69	-0.71	32.39	79.27	90.74	93.73	27.61	-0.170	-0.135
416.660	39.99	418.75	-2.950	2.012	21.060	25.306	80.70	-1908.83	814.87	-1126.64	-6.23	32.54	1.69	-0.72	32.41	79.33	90.67	93.68	27.37	-0.168	-0.133
416.680	39.99	419.80	-2.938	2.018	21.066	25.240	80.80	-1914.07	839.28	-1129.39	-0.34	28.98	1.69	-0.74	32.42	79.34	90.67	93.59	27.37	-0.165	-0.130
416.700	39.98	420.93	-2.946	2.016	21.068	25.166	80.75	-1880.18	842.02	-1116.77	4.26	28.28	1.68	-0.75	32.41	79.33	90.64	93.48	27.40	-0.163	-0.128
416.720	39.98	421.99	-2.947	2.012	21.072	25.106	80.75	-1844.44	836.70	-1113.08	7.57	31.18	1.66	-0.75	32.39	79.37	90.61	93.40	27.39	-0.161	-0.126
416.740	39.99	422.85	-2.948	2.013	21.066	25.061	80.70	-1821.51	834.36	-1105.98	3.10	38.22	1.65	-0.75	32.40	79.34	90.56	93.33	27.39	-0.159	-0.124
416.760	40.02	423.70	-2.950	2.012	21.070	25.028	80.75	-1810.02	839.55	-1097.99	-4.91	42.32	1.65	-0.76	32.39	79.30	90.47	93.27	27.37	-0.158	-0.123
416.780	40.02	424.64	-2.948	2.013	21.071	24.972	80.85	-1817.62	849.42	-1108.08	-9.55	38.40	1.64	-0.77	32.40	79.24	90.43	93.23	27.40	-0.156	-0.121
416.800	40.01	425.77	-2.944	2.009	21.075	24.900	80.90	-1835.86	868.80	-1129.11	-7.76	34.03	1.63	-0.77	32.41	79.20	90.38	93.16	27.32	-0.154	-0.118
416.820	40.05	426.87	-2.943	2.018	21.074	24.857	80.90	-1838.97	888.32	-1132.61	-3.33	30.24	1.62	-0.78	32.40	79.15	90.33	93.09	27.41	-0.152	-0.117
416.840	40.07	428.00	-2.948	2.018	21.074	24.805	80.90	-1817.89	902.05	-1118.40	1.90	26.97	1.63	-0.81	32.39	79.09	90.30	93.03	27.40	-0.150	-0.115
416.860	40.08	428.97	-2.947	2.016	21.072	24.755	81.00	-1786.83	904.23	-1112.69	6.03	31.14	1.61	-0.81	32.39	79.08	90.29	92.97	27.40	-0.149	-0.113
416.880	40.09	429.72	-2.946	2.016	21.078	24.718	80.95	-1760.65	897.12	-1107.11	1.60	38.55	1.59	-0.81	32.38	79.03	90.22	92.88	27.41	-0.147	-0.112
416.900	40.10	430.38	-2.944	2.013	21.075	24.688	81.10	-1741.05	893.47	-1102.93	-6.53	42.63	1.58	-0.81	32.39	78.99	90.18	92.86	27.48	-0.146	-0.111
416.920	40.11	431.04	-2.947	2.010	21.079	24.653	81.05	-1745.83	904.07	-1111.12	-10.72	38.73	1.57	-0.81	32.36	78.89	90.13	92.78	27.41	-0.145	-0.110
416.940	40.09	431.63	-2.948	2.012	21.078	24.611	81.05	-1771.87	922.53	-1128.88	-9.27	33.11	1.57	-0.82	32.34	78.81	90.10	92.72	27.39	-0.144	-0.108
416.960	40.08	432.45	-2.947	2.016	21.078	24.556	81.15	-1788.34	939.28	-1132.79	-4.32	28.93	1.58	-0.83	32.36	78.77	90.08	92.65	27.42	-0.142	-0.106
416.980	40.07	433.39	-2.946	2.012	21.080	24.500	81.05	-1766.74	951.66	-1117.61	1.11	26.75	1.58	-0.85	32.37	78.71	90.05	92.61	27.34	-0.140	-0.104
417.000	40.08	434.21	-2.943	2.013	21.081	24.459	81.10	-1723.00	953.87	-1111.70	5.42	31.30	1.55	-0.86	32.39	78.66	90.01	92.57	27.43	-0.138	-0.103
417.020	40.08	434.83	-2.948	2.013	21.083	24.421	81.15	-1687.42	939.14	-1106.28	-0.94	39.38	1.53	-0.85	32.37	78.62	89.93	92.49	27.42	-0.137	-0.101
417.040	40.07	435.38	-2.941	2.015	21.081	24.385	81.20	-1675.96	931.31	-1104.38	-9.10	41.30	1.52	-0.84	32.39	78.56	89.87	92.41	27.43	-0.136	-0.100
417.060	40.06	435.92	-2.944	2.012	21.082	24.352	81.20	-1691.30	942.69	-1116.76	-12.05	37.36	1.51	-0.84	32.39	78.50	89.77	92.34	27.42	-0.134	-0.099
417.080	40.05	436.78	-2.948	2.016	21.082	24.295	81.31	-1716.68	967.96	-1130.96	-9.97	31.96	1.52	-0.86	32.39	78.46	89.70	92.27	27.40	-0.132	-0.096
417.100	40.03	437.76	-2.944	2.013	21.085	24.230	81.31	-1709.55	986.92	-1131.04	-5.17	27.86	1.51	-0.87	32.41	78.43	89.59	92.24	27.44	-0.130	-0.094
417.120	40.01	438.77	-2.950	2.013	21.085	24.162	81.31	-1670.37	988.46	-1122.95	1.05	26.75	1.49	-0.88	32.40	78.35	89.54	92.20	27.42	-0.127	-0.092
417.140	40.01	439.59	-2.947	2.013	21.091	24.117	81.41	-1630.19	981.62	-1118.17	2.21	31.82	1.46	-0.88	32.40	78.34	89.49	92.17	27.43	-0.125	-0.090
417.160	40.01	440.30	-2.951	2.015	21.090	24.076	81.46	-1609.46	976.50	-1112.43	-4.18	37.92	1.45	-0.88	32.40	78.32	89.43	92.12	27.41	-0.124	-0.088
417.180	40.01	441.04	-2.946	2.013	21.089	24.038	81.36	-1602.51	978.36	-1109.31	-12.12	39.30	1.44	-0.88	32.42	78.28	89.35	92.04	27.43	-0.123	-0.087
417.200	40.02	441.78	-2.944	2.012	21.090	24.001	81.46	-1610.37	992.02	-1126.74	-13.82	35.09	1.43	-0.88	32.41	78.29	89.32	91.95	27.36	-0.121	-0.085
417.220	40.04	442.80	-2.943	2.015	21.094	23.957	81.46	-1626.05	1013.96	-1142.03	-11.09	28.96	1.42	-0.89	32.42	78.22	89.31	91.86	27.42	-0.120	-0.084
417.240	40.06	443.85	-2.944	2.018	21.091	23.914	81.51	-1608.80	1034.73	-1133.47	-6.19	25.47	1.42	-0.91	32.41	78.22	89.29	91.78	27.43	-0.118	-0.082
417.260	40.08	444.90	-2.950	2.012	21.096	23.871	81.56	-1572.27	1043.28	-1125.48	0.63	25.15	1.40	-0.93	32.40	78.19	89.25	91.72	27.42	-0.116	-0.080
417.280	40.08	445.72	-2.944	2.016	21.098	23.825	81.51	-1540.45	1033.48	-1120.93	-1.08	30.19	1.37	-0.92	32.39	78.16	89.18	91.61	27.43	-0.114	-0.079
417.300	40.11	446.43	-2.943	2.013	21.103	23.804	81.61	-1515.43	1031.18	-1114.19	-8.03	37.25	1.36	-0.93	32.39	78.13	89.12	91.50	27.42	-0.113	-0.078
417.320	40.12	447.05	-2.948	2.015	21.100	23.779	81.61	-1504.51	1036.10	-1118.62	-13.48	36.50	1.34	-0.93	32.39	78.13	89.04	91.38	27.43	-0.113	-0.077
417.340	40.13	447.68	-2.938	2.015	21.102	23.754	81.66	-1511.65	1049.59	-1131.37	-16.83	30.63	1.34	-0.93	32.38	78.13	88.95	91.28	27.42	-0.112	-0.076
417.360	40.14	448.57	-2.950	2.013	21.103	23.712	81.66	-1518.83	1070.05	-1139.66	-13.81	24.73	1.33	-0.94	32.39	78.16	88.92	91.19	27.47	-0.110	-0.074
417.380	40.15	449.43	-2.948	2.012	21.103	23.669	81.66	-1498.00	1089.66	-1133.54	-5.38	21.15	1.32	-0.96	32.38	78.13	88.87	91.11	27.43	-0.108	-0.073
417.400	40.14	450.25	-2.948	2.012	21.109	23.623	81.76	-1458.31	1096.66	-1123.91	-0.10	23.43	1.30	-0.98	32.37	78.10	88.83	90.99	27.42	-0.106	-0.071
417.420	40.12	450.96	-2.946	2.018	21.109	23.573	81.71	-1424.98	1086.04	-1118.06	-4.73	30.18	1.27	-0.97	32.35	78.06	88.73	90.86	27.44	-0.105	-0.069
417.440	40.11	451.58	-2.946	2.015	21.108	23.532	81.76	-1399.51	1076.17	-1113.97	-13.44	35.16	1.26	-0.97	32.34	77.97	88.61	90.77	27.42	-0.103	-0.067
417.460	40.11	452.13	-2.950	2.013	21.111	23.503	81.86	-1395.36	1083.36	-1123.59	-18.68	31.24	1.24	-0.96	32.32	77.93	88.49	90.69	27.41	-0.102	-0.066
417.480	40.10	452.83	-2.944	2.012	21.109	23.462	81.81	-1406.67	1107.47	-1140.40	-17.66	24.68	1.23	-0.97	32.32	77.91	88.38	90.59	27.43	-0.100	-0.064
417.500	40.09	453.81	-2.943	2.015	21.116	23.406	81.91	-1401.38	1137.36	-1137.37	-12.51	19.50	1.23	-1.00	32.31	77.84	88.32	90.49	27.43	-0.098	-0.062
417.520	40.07	454.63	-2.951	2.012	21.115	23.353	81.96	-1369.50	1150.02	-1128.70	-4.62	17.80	1.21	-1.02	32.31	77.82	88.28	90.43	27.43	-0.096	-0.060
417.540	40.05	455.56	-2.948	2.016	21.117	23.294	81.86	-1329.05	1141.52	-1118.13	-5.04	22.90	1.19	-1.02	32.28	77.76	88.19	90.32	27.42	-0.093	-0.058
417.560	40.03	456.27	-2.951	2.013	21.119	23.244	81.96	-1298.86	1135.88	-1113.68	-10.78	29.21	1.17	-1.02	32.30	77.76	88.16	90.21	27.44	-0.091	-0.056
417.580	40.01	456.93	-2.947	2.015	21.118	23.202	81.96	-1281.56	1141.32	-1112.66	-17.96	29.82	1.15	-1.03	32.29	77.75	88.07	90.07	27.42	-0.090	-0.054
417.600	39.99	457.75	-2.947	2.012	21.119	23.147	82.01	-1274.66	1161.86	-1124.23	-20.28	24.74	1.13	-1.03	32.33	77.69	88.04	89.97	27.44	-0.088	-0.052
417.620	39.98	458.80	-2.947	2.012	21.119	23.089	82.01	-1276.02	1189.33	-1133.61	-17.06	16.19	1.13	-1.05	32.31	77.69	88.02	89.86	27.42	-0.085	-0.049
417.640	39.98	459.78	-2.950	2.013	21.121	23.040	82.12	-1247.80	1207.45	-1125.85	-11.10	13.28	1.11	-1.07	32.32	77.66	87.96	89.76	27.44	-0.083	-0.047
417.660	39.97	460.72	-2.943	2.013	21.122	22.988	82.12	-1208.15	1215.13	-1115.35	-5.78	14.67	1.08	-1.09	32.31	77.66	87.93	89.63	27.43	-0.081	-0.045
417.680	39.98	461.46	-2.946	2.015	21.122	22.956	82.12	-1174.98	1208.81	-1110.15	-8.54	19.86	1.06	-1.09	32.31	77.62	87.90	89.47	27.43	-0.080	-0.044
417.700	40.00	462.20	-2.948	2.012	21.123	22.932	82.12	-1147.84	1206.46	-1101.81	-16.66	25.02	1.04	-1.09	32.31	77.53	87.83	89.38	27.44	-0.079	-0.043
417.720	40.03	462.90	-2.944	2.015	21.122	22.914	82.27	-1131.01	1221.10	-1104.93	-21.90	21.11	1.02	-1.11	32.31	77.39	87.76	89.27	27.42	-0.078	-0.042
417.740	40.05	463.76	-2.948	2.013	21.121	22.885	82.17	-1117.99	1244.63	-1120.29	-21.27	13.90	1.00	-1.11	32.30	77.20	87.66	89.18	27.45	-0.077	-0.041
417.760	40.06	464.62	-2.944	2.010	21.122	22.845	82.32	-1104.41	1265.97	-1126.42	-14.20	7.01	0.98	-1.12	32.31	77.05	87.62	89.10	27.42	-0.075	-0.039
417.780	40.08	465.40	-2.944	2.012	21.123	22.820	82.42	-1073.33	1268.75	-1116.75	-9.12	6.29	0.96	-1.14	32.30	76.91	87.56	89.01	27.44	-0.074	-0.038
417.800	40.11	466.10	-2.948	2.015	21.122	22.799	82.27	-1041.90	1267.92	-1107.99	-9.14	10.89	0.94	-1.14	32.29	76.86	87.54	88.90	27.43	-0.074	-0.037
417.820	40.12	466.65	-2.947	2.012	21.121	22.783	82.27	-1010.88	1266.92	-1097.05	-15.98	16.92	0.92	-1.15	32.28	76.86	87.45	88.80	27.43	-0.073	-0.036
417.840	40.14	467.35	-2.948	2.015	21.120	22.756	82.42	-975.18	1269.73	-1097.36	-23.00	17.43	0.89	-1.16	32.27	76.86	87.38	88.70	27.43	-0.072	-0.035
417.860	40.17	468.06	-2.947	2.015	21.124	22.741	82.42	-945.57	1278.76	-1114.34	-25.51	10.10	0.85	-1.15	32.28	76.80	87.32	88.57	27.43	-0.071	-0.035
417.880	40.17	468.88	-2.947	2.015	21.122	22.701	82.47	-921.34	1296.14	-1127.85	-20.74	2.17	0.82	-1.15	32.28	76.70	87.25	88.48	27.44	-0.070	-0.033
417.900	40.16	469.66	-2.948	2.010	21.124	22.658	82.47	-897.33	1315.03	-1119.35	-13.50	-2.52	0.80	-1.17	32.28	76.66	87.17	88.45	27.42	-0.068	-0.031
417.920	40.14	470.28	-2.948	2.002	21.127	22.617	82.52	-866.59	1317.15	-1109.19	-10.89	0.57	0.78	-1.19	32.28	76.60	87.11	88.36	27.40	-0.066	-0.029
417.940	40.15	470.95	-2.951	2.010	21.126	22.588	82.52	-827.59	1304.33	-1100.69	-16.80	8.51	0.75	-1.19	32.27	76.55	87.01	88.22	27.42	-0.065	-0.028
417.960	40.15	471.53	-2.947	2.013	21.121	22.560	82.57	-791.57	1298.86	-1102.69	-23.41	10.96	0.72	-1.18	32.28	76.52	86.95	88.12	27.44	-0.064	-0.027
417.980	40.14	472.31	-2.948	2.012	21.119	22.517	82.57	-746.50	1306.35	-1113.00	-28.47	5.99	0.67	-1.17	32.28	76.52	86.84	88.05	27.43	-0.062	-0.025
418.000	40.12	473.13	-2.948	2.013	21.122	22.470	82.62	-711.24	1328.69	-1129.03	-25.46	-4.63	0.63	-1.18	32.28	76.51	86.76	87.97	27.43	-0.060	-0.023
418.020	40.11	473.87	-2.951	2.007	21.125	22.425	82.72	-681.52	1345.81	-1128.25	-18.38	-11.66	0.60	-1.19	32.28	76.48	86.72	87.95	27.44	-0.058	-0.021
418.040	40.09	474.65	-2.948	2.012	21.121	22.378	82.72	-654.86	1351.31	-1119.46	-13.41	-10.47	0.58	-1.21	32.28	76.46	86.62	87.88	27.43	-0.056	-0.019
418.060	40.06	475.20	-2.950	2.010	21.122	22.339	82.72	-628.10	1342.75	-1110.08	-17.41	-4.21	0.57	-1.21	32.31	76.46	86.53	87.80	27.44	-0.054	-0.017
418.080	40.05	475.71	-2.951	2.009	21.124	22.305	82.77	-595.34	1332.19	-1105.10	-25.03	1.65	0.54	-1.21	32.32	76.46	86.44	87.67	27.42	-0.053	-0.016
418.100	40.03	476.26	-2.947	2.016	21.121	22.269	82.82	-560.88	1331.69	-1111.14	-30.99	-1.28	0.50	-1.20	32.31	76.40	86.30	87.55	27.44	-0.052	-0.014
418.120	40.03	476.76	-2.944	2.013	21.121	22.245	82.87	-529.37	1343.70	-1130.34	-30.55	-10.68	0.47	-1.19	32.31	76.38	86.24	87.47	27.43	-0.051	-0.013
418.140	40.01	477.23	-2.938	2.013	21.122	22.216	82.82	-510.10	1364.91	-1132.69	-24.16	-18.30	0.45	-1.21	32.31	76.29	86.11	87.38	27.44	-0.049	-0.012
